commit_uid,variant,trial,label,label_int,confidence,rationale
scrapy#c2c8036a97f0c3b18432638f50538019888ec1be,v2_rubric_json,0,no,0,0.99,"Single copyright year update only; no complexity, duplication, coupling, or weakened safeguards visible."
scrapy#1bc9d35a878a4028b4dd802707c7b513d4c3ef86,v2_rubric_json,0,no,0,0.98,"Single-line parameter addition; no visible complexity, duplication, weakened safeguards, or temporary workaround in the diff."
scrapy#ce48bae533cfaf093778481a5a599943afa15846,v2_rubric_json,0,no,0,0.98,"Single new test method; no visible shortcut, duplication, weakened safeguard, or complexity increase in the diff."
scrapy#6beb4f0119619170edfb4579f28da22c9250e84b,v2_rubric_json,0,no,0,0.86,"Adds project_dir support and a local copytree helper; no clear shortcut, duplication, weakened safeguard, or explicit temporary workaround is directly visible."
scrapy#2521f031d6db5c986ab88dc37c793513f771c3b1,v2_rubric_json,0,no,0,0.98,"Adds a test case only; no visible shortcuts, duplication, weakened safeguards, or complexity increase in production code."
scrapy#ffa77e1ac60fb3924ee133ce3358447389827b1d,v2_rubric_json,0,no,0,0.98,"Adds a simple HEAD early return; no visible duplication, complexity increase, weakened safeguards, or temporary workaround in the diff."
scrapy#24a45cc6e6d15eab7aafebd4cde5364201d2b133,v2_rubric_json,0,no,0,0.99,"Pure Python 2 to 3 exception syntax modernization; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
scrapy#fc9a45ee9129912e4ee138b0a17d8ed8a27a0c9e,v2_rubric_json,0,no,0,0.97,The diff simplifies _copytree by removing optional symlink/error-handling branches and an unused parameter; no clear shortcut or added complexity is visible.
scrapy#b8a09d7ab7baad9e8ea2e7a8dd1ed0fe4e4fedc7,v2_rubric_json,0,no,0,0.98,"Only adds two test assertions; no visible complexity, duplication, weakened safeguards, or temporary workaround in the diff."
scrapy#85c4ecb92856f7d50f8dbf7c92d629bd5db83f02,v2_rubric_json,0,no,0,0.98,"The diff only removes an existence check and its error message, reducing validation but not clearly introducing debt within the visible code."
scrapy#9ad54b381535eec583e387cb75d7205ccc8d7d3a,v2_rubric_json,0,no,0,0.97,"Small variable fix plus added test coverage; no visible complexity increase, duplication, weakened safeguards, or temporary workaround."
scrapy#c8ec79d95922b4435af47b5ca03e08eccc990432,v2_rubric_json,0,no,0,0.99,"Single test expectation change from text to bytes; no added complexity, duplication, coupling, or weakened safeguards visible."
scrapy#1aec5200bc81493623f2a4e077b4e80e104e47d5,v2_rubric_json,0,no,0,0.93,"Adds explicit error handling for IDNA failures and corresponding tests; no clear shortcut, duplication, or weakened safeguard is visible."
scrapy#a62d4b081c8eef1e54c6f7399e7a4154e3f330f3,v2_rubric_json,0,no,0,0.93,"Adds configurable setting-key prefixing and corresponding tests; no clear duplication, weakened safeguards, magic numbers, or temporary workaround visible."
scrapy#989f6b8843c949aa2ce3839a37399fcada442ac7,v2_rubric_json,0,no,0,0.97,"Adds straightforward tests for is_gzipped with no visible shortcuts, duplication beyond simple assertions, or weakened safeguards."
scrapy#db729f5b304212518e3208995f44e66e55af420e,v2_rubric_json,0,no,0,0.98,"Single-line predicate change; no visible complexity increase, duplication, weakened safeguards, or temporary workaround."
scrapy#2c98a88a0e584fff64eb70f48b869494eca1d7ae,v2_rubric_json,0,no,0,0.98,"Only test refactoring/splitting is visible; no added shortcuts, duplication, weakened safeguards, or complexity increase in production code."
scrapy#b76b374648bc7736e37574c6e800f0428f014dfa,v2_rubric_json,0,no,0,0.95,"Adds a test resource and test case; no visible shortcut, duplication, weakened safeguard, or complexity increase in the diff."
scrapy#124e218a3b3d8c5c4f924da5eb8399b205349d19,v2_rubric_json,0,no,0,0.98,"Diff only adds/adjusts tests and replaces negated assertions with clearer ones; no visible shortcut, duplication, or weakened safeguard."
scrapy#259426ec9995da9a5415de9d851febf788160cf3,v2_rubric_json,0,no,0,0.98,"Replaces duplicated substring checks with a compiled regex; no visible shortcut, weakening, duplication, or added complexity in the diff."
scrapy#36928d897ca44b0a62ebcb1c3fb358cbfd07440f,v2_rubric_json,0,no,0,0.99,"Single-line simplification removes a double-negative; no added complexity, duplication, coupling, or weakened safeguards visible."
scrapy#d715172528925ec0242d29122a0cad6a6f4fd4e2,v2_rubric_json,0,no,0,0.93,"Visible changes are refactoring tests and adding a compatibility comment; no clear shortcut, duplication, weakened safeguard, or complexity increase is directly introduced."
scrapy#23f99e98c4cf97891202847f3384a35b6fc57e7c,v2_rubric_json,0,no,0,0.99,"Only test renaming/reordering and an added test case; no visible shortcut, duplication, weakened safeguard, or complexity increase."
scrapy#ee39d11e45a6ca20a24d28cd08c4b20ea1eae40e,v2_rubric_json,0,no,0,0.86,"Mostly test refactoring and added coverage helpers; no clear shortcut, duplication, weakened safeguard, or complexity increase is directly introduced."
scrapy#72e4d5f33ef8130acf833031b018192c39b60152,v2_rubric_json,0,no,0,0.98,"Adds a focused test case only; no visible shortcuts, duplication, weakened safeguards, or complexity increase in the diff."
scrapy#c6d1686d98f640be87df4337015e83fba2964f53,v2_rubric_json,0,no,0,0.86,"Diff shows test refactoring and randomized test data, but no clear shortcut, duplication, weakened safeguard, or added production complexity."
scrapy#acbfdc618496f304c1a81f5f07ff0cacabfe8394,v2_rubric_json,0,no,0,0.93,"Adds a test helper and coverage for subclass attributes; no visible shortcuts, duplication, weakened safeguards, or complexity increase in the diff."
scrapy#539d34bce08c6c0bf19f8ae31e9d77271c3e22b7,v2_rubric_json,0,no,0,0.86,"Refactor centralizes key generation into a shared helper and updates tests; no clear shortcut, duplication, or weakened safeguard is directly visible."
scrapy#fa4d0cdfe5df7165c220e2c17c2de14262fc713e,v2_rubric_json,0,no,0,0.93,"Visible changes add subclass-default handling and tests; no clear duplication, weakened safeguards, magic numbers, or temporary workaround introduced."
scrapy#10a2c46e12e54e666de743b9ceca09c18370ccec,v2_rubric_json,0,no,0,0.97,"Adds gzip detection for more content-types and corresponding tests; no visible shortcut, duplication, or weakened safeguard."
scrapy#d9343463cb69d01a43ed12d8931bbcd86d2aae09,v2_rubric_json,0,no,0,0.93,"Adds CONNECT Host header and richer proxy error reporting; no clear shortcut, duplication, weakened safeguard, or added complexity is directly visible."
scrapy#6539277f995bcfc9310ea92dce180cfa11d982c9,v2_rubric_json,0,yes,1,0.98,"Introduces an explicit ugly hack and ToDo for CONNECT timeout test, indicating a temporary workaround added in this commit."
scrapy#49ac7de23162bd92dc0f2ba88967aa53bbc4af2b,v2_rubric_json,0,no,0,0.98,"Pure reordering of middleware priorities; no visible complexity, duplication, weakened safeguards, or temporary workaround."
scrapy#37efdde3e3dd4efecf7dccd361fceab6c851d0ff,v2_rubric_json,0,no,0,0.93,"Adds a new test case and broader SSL ValueError handling; no clear shortcut, duplication, or weakened safeguard is directly visible."
scrapy#15d0c89159851ae9916e49a27cbcb36335b1bc2e,v2_rubric_json,0,no,0,0.98,"Simplifies the function by removing an unused parameter and unconditionalizing Host header generation; no visible shortcut, duplication, or safeguard removal."
scrapy#1779f5fecacb49d59461799115fb02b6f80e974f,v2_rubric_json,0,no,0,0.93,"Visible changes add standalone support and a test; no clear shortcut, duplication, weakened safeguard, or explicit temporary workaround is introduced."
scrapy#962eb11c73bdb56b81e96eddccde189a22f43963,v2_rubric_json,0,no,0,0.98,"Mechanical refactor replacing regex objects with bound search methods; no added complexity, duplication, weakened safeguards, or temporary workaround."
scrapy#c22cc1096be5aaa3f381976ba0b70a014405dc4f,v2_rubric_json,0,no,0,0.93,"Refactors repeated key-resolution calls into a helper partial and simplifies defaults; no clear shortcut, duplication, or safeguard removal is visible."
scrapy#9818c97f6e9ac721bb136e4d2a4bfe1ffc8cc047,v2_rubric_json,0,no,0,0.99,"Only doctest expectations were simplified; no added complexity, duplication, weakened safeguards, or temporary workaround is visible."
scrapy#33a39b368ffab6641997e7611d588487176716de,v2_rubric_json,0,no,0,0.93,"Visible changes add encoding support and tests; no clear duplication, weakened safeguards, magic numbers, or temporary workaround introduced."
scrapy#859bcf48206369d4ff40f85bd55bbfdcadf65e25,v2_rubric_json,0,no,0,0.98,"Single log-message wording change only; no added complexity, duplication, coupling, or removed safeguards visible."
scrapy#005cf949b8618259427c811da35e89f29c73feed,v2_rubric_json,0,no,0,0.93,"Visible change only broadens exception handling and updates documentation/logging; no clear shortcut, duplication, or weakened safeguard introduced in the diff."
scrapy#ceecf3b26c542ffcd74d6a81233d58ed54ea3268,v2_rubric_json,0,no,0,0.97,"Refactor only: replaces repeated class-name string with partial and reflows constructor call. No visible shortcut, duplication, or weakened safeguard."
scrapy#de64a1f68afe24a246152f778b7f3b236b9ae439,v2_rubric_json,0,no,0,0.99,"Whitespace-only change; no added complexity, duplication, coupling, or weakened safeguards visible."
scrapy#fe088925a3eff9d1de5682efaa33a391c6dc7744,v2_rubric_json,0,yes,1,0.97,Introduces self-admitted temporary/suboptimal workaround comment stating a new function was created and reduced for this case.
scrapy#f72991a96b9b61d07c76fb690b901c396ae8e048,v2_rubric_json,0,no,0,0.98,"Small configuration wiring change only; no visible duplication, complexity increase, weakened safeguards, or temporary workaround in the diff."
scrapy#f193c52acd23a8a6539da9873ccbda27ee6475a5,v2_rubric_json,0,no,0,0.99,"Single constant change with no visible complexity, duplication, weakened safeguards, or temporary workaround."
scrapy#7c3e3b484edfb30240b980a09a3719165f4f4a15,v2_rubric_json,0,no,0,0.98,"Single constant change only; no visible complexity, duplication, weakened safeguards, or temporary workaround in the diff."
scrapy#e17fdd72766eea6bc81fcfb9e3c24a9929eeeba5,v2_rubric_json,0,no,0,0.97,"Adds set serialization and corresponding test coverage; no visible shortcut, duplication, weakened safeguard, or complexity increase."
scrapy#472a8a47d0b213b45c9d3fc390628c8516650e81,v2_rubric_json,0,no,0,0.95,"Visible changes add logging/stat tracking and rename a setting; no clear shortcut, duplication, weakened safeguard, or complexity increase is shown."
scrapy#2d9e5937c6cd40e7fdafeddd5e54242815763b9a,v2_rubric_json,0,no,0,0.97,"Small compatibility setting change and deprecation entry; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
scrapy#0c77b6d033a01a6279734e1626ca7e49dc8d0784,v2_rubric_json,0,no,0,0.98,"Formatting-only string wrapping and line splitting; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
scrapy#a2e64525544c8fa5ba0d9ad85aedac0801b7e3de,v2_rubric_json,0,no,0,0.99,"Single docstring grammar fix only; no complexity, duplication, coupling, or safeguard removal visible."
scrapy#643dbeffcf6951991fdeed0069690c55684e66ff,v2_rubric_json,0,no,0,0.98,"Adds explicit argument validation and a corresponding test; no visible shortcut, duplication, or weakened safeguard."
scrapy#625c69fdc73c74cdb4172c4642842ed4f6f31432,v2_rubric_json,0,no,0,0.98,"Single variable fix in logging argument; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
scrapy#d9437fd3d97430d39ea408bca7c200ec042e1ab7,v2_rubric_json,0,no,0,0.95,"Fixes gzip truncation handling and adds a test; no visible shortcut, duplication, or weakened safeguard in the diff."
scrapy#bb3b806467c1a79ad0ff3c8012e9366cc6066f2a,v2_rubric_json,0,no,0,0.98,"Visible changes are dependency/import relocation and removal of duplicated canonicalization implementation/tests; no clear shortcut, duplication, or safeguard weakening introduced."
scrapy#960b1bc8f0335f34db9595532a93d2bef32df9a1,v2_rubric_json,0,no,0,0.99,"Comment typo fix only; no added complexity, duplication, coupling, or weakened safeguards visible."
scrapy#743a0aa422ae2f515cbea69153e60a02c39da98d,v2_rubric_json,0,no,0,0.95,"Small control-flow change and added error logging; no clear complexity increase, duplication, weakened safeguards, or temporary workaround visible."
scrapy#80260824c65512edc3f60aa7eb8fead9818b1a90,v2_rubric_json,0,no,0,0.97,"Single-line API change with explanatory comment; no visible complexity increase, duplication, weakened safeguards, or temporary workaround introduced."
scrapy#fbb555929977f91eabfa5dc28f3ae3d68972371a,v2_rubric_json,0,no,0,0.93,"Adds test spiders and coverage for CrawlSpider rules/callbacks; no visible shortcuts, duplication, weakened safeguards, or hard-coded workaround introduced."
scrapy#498a3725d18c5f8f5fd63a69ceffe9de9986aa28,v2_rubric_json,0,no,0,0.98,"Adds a minimal flush stub only; no clear duplication, complexity increase, or removed safeguard is visible in the diff."
scrapy#7d882095437a82085ee62cf55b9a2e1003a92145,v2_rubric_json,0,no,0,0.93,"Visible changes add settings-aware key resolution and corresponding tests; no clear shortcut, duplication, weakened safeguard, or hard-coded workaround is introduced."
scrapy#b828facff499e97f8d2dfec0c2fd5a76a5152237,v2_rubric_json,0,no,0,0.98,"Adds a small test method only; no visible duplication, complexity increase, weakened safeguards, or temporary workaround."
scrapy#105163fece502c7afd93d253398cfa6061ef9609,v2_rubric_json,0,no,0,0.98,"Small local change adding a module reference; no visible duplication, complexity increase, weakened safeguards, or temporary workaround."
scrapy#effaab867e45d441b5ca99ea6b24fd423e256a33,v2_rubric_json,0,no,0,0.98,"Single-line help text addition; no visible complexity, duplication, weakened safeguards, or temporary workaround."
scrapy#03ab0772491c61cb7f2198b2c019c7eb7672a331,v2_rubric_json,0,no,0,0.93,"Adds state tracking to support empty-feed exporting and corresponding tests; no clear duplication, shortcut, or weakened safeguard is directly visible."
scrapy#48f6a065b8d1ed1f9e45a78643b52874f09e2c30,v2_rubric_json,0,no,0,0.98,"Replaces a no-op flush with handler flushing; no visible duplication, complexity increase, or weakened safeguard in the diff."
scrapy#8c38dde4e8e60371a2599523aa793a4786dc904e,v2_rubric_json,0,no,0,0.98,"Diff only relocates an existing test class unchanged; no visible shortcut, duplication, weakened safeguard, or added complexity."
